boundary,total,inert,ramified,split,inert_trivial,inert_non_trivial,inert_rank_inc,inert_rank_same,inert_rank_0,inert_rank_0_inc,inert_rank_0_same,inert_rank_1,inert_rank_1_inc,inert_rank_1_same,inert_rank_2,inert_rank_2_inc,inert_rank_2_same,inert_cyclic_0,inert_cyclic_0_rank_same,inert_cyclic_1,inert_cyclic_1_rank_same,inert_cyclic_2,inert_cyclic_2_rank_same,inert_cyclic_3,inert_cyclic_3_rank_same,inert_cyclic_4,inert_cyclic_4_rank_same,ramified_trivial,ramified_non_trivial,ramified_rank_inc,ramified_rank_same,ramified_rank_0,ramified_rank_0_inc,ramified_rank_0_same,ramified_rank_1,ramified_rank_1_inc,ramified_rank_1_same,ramified_rank_2,ramified_rank_2_inc,ramified_rank_2_same,ramified_cyclic_0,ramified_cyclic_0_rank_same,ramified_cyclic_1,ramified_cyclic_1_rank_same,ramified_cyclic_2,ramified_cyclic_2_rank_same,ramified_cyclic_3,ramified_cyclic_3_rank_same,ramified_cyclic_4,ramified_cyclic_4_rank_same
55566139392,16890081093,7975871458,938337840,7975871795,7479686460,496184998,7508862909,467008549,7479686460,7479686460,0,496085107,29176092,466909015,99891,357,99534,7479686460,0,467347611,439861630,27425694,25813063,1301910,1225027,9892,9295,879997695,58340145,883426139,54911701,879997695,879997695,0,58328566,3428406,54900160,11579,38,11541,879997695,0,54989417,51757497,3212777,3023613,126063,118756,309,294
55834574848,16971675681,8014402356,942870868,8014402457,7515819506,498582850,7545136660,469265696,7515819506,7515819506,0,498482492,29316796,469165696,100358,358,100000,7515819506,0,469605722,441987205,27557882,25937482,1308915,1231637,9973,9372,884249045,58621823,887694284,55176584,884249045,884249045,0,58610201,3445201,55165000,11622,38,11584,884249045,0,55254755,52006970,3228357,3038308,126776,119424,313,298
56103010304,17053270261,8052933037,947403902,8052933322,7551951419,500981618,7581409445,471523592,7551951419,7551951419,0,500880783,29457665,471423118,100835,361,100474,7551951419,0,471864437,444113400,27690478,26062154,1315833,1238134,10035,9430,888500215,58903687,891961999,55441903,888500215,888500215,0,58892007,3461746,55430261,11680,38,11642,888500215,0,55520076,52256749,3244139,3053140,127476,120071,316,301
56371445760,17134864867,8091463883,951936909,8091464075,7588086786,503377097,7617686578,473777305,7588086786,7588086786,0,503275818,29599430,473676388,101279,362,100917,7588086786,0,474119882,446235395,27823124,26186858,1322703,1244632,10109,9503,892751106,59185803,896229297,55707612,892751106,892751106,0,59174062,3478153,55695909,11741,38,11703,892751106,0,55785813,52506953,3259728,3067892,128201,120759,320,305
56639881216,17216459493,8129994691,956469973,8129994829,7624221658,505773033,7653962265,476032426,7624221658,7624221658,0,505671273,29740243,475931030,101760,364,101396,7624221658,0,476376225,448359142,27955211,26311116,1329646,1251191,10191,9581,897002104,59467869,900496974,55972999,897002104,897002104,0,59456078,3494832,55961246,11791,38,11753,897002104,0,56051616,52757065,3275209,3082429,128929,121443,324,309
56908316672,17298054028,8168525345,961003018,8168525665,7660354966,508170379,7690236332,478289013,7660354966,7660354966,0,508068077,29880999,478187078,102302,367,101935,7660354966,0,478633486,450483919,28087769,26435817,1336543,1257678,10279,9664,901253320,59749698,904764717,56238301,901253320,901253320,0,59737846,3511359,56226487,11852,38,11814,901253320,0,56316989,53006902,3290845,3097125,129684,122147,328,313
57176752128,17379648671,8207056213,965536049,8207056409,7696487637,510568576,7726510209,480546004,7696487637,7696487637,0,510465812,30022204,480443608,102764,368,102396,7696487637,0,480891332,452608784,28220598,26560852,1343542,1264250,10340,9722,905504010,60032039,909031978,56504071,905504010,905504010,0,60020129,3527930,56492199,11910,38,11872,905504010,0,56582853,53257115,3306543,3111945,130402,122824,331,315
57445187584,17461243222,8245587054,970069051,8245587117,7732622574,512964480,7762785438,482801616,7732622574,7732622574,0,512861232,30162491,482698741,103248,373,102875,7732622574,0,483146705,454732120,28353412,26685822,1350678,1270982,10437,9817,909755388,60313663,913300093,56768958,909755388,909755388,0,60301706,3544667,56757039,11957,38,11919,909755388,0,56848030,53506571,3322203,3126635,131138,123514,335,319
57713623040,17542837782,8284117897,974602058,8284117827,7768753426,515364471,7799056709,485061188,7768753426,7768753426,0,515260729,30302907,484957822,103742,376,103366,7768753426,0,485406021,456859165,28486556,26811246,1357623,1277506,10529,9905,914006627,60595431,917567595,57034463,914006627,914006627,0,60583413,3560929,57022484,12018,39,11979,914006627,0,57113700,53756883,3337557,3141120,131816,124157,340,324
57982058496,17624432393,8322648689,979135111,8322648593,7804887080,517761609,7835332252,487316437,7804887080,7804887080,0,517657395,30444793,487212602,104214,379,103835,7804887080,0,487663297,458982858,28618908,26935738,1364582,1284024,10608,9982,918257921,60877190,921835446,57299665,918257921,918257921,0,60865103,3577484,57287619,12087,41,12046,918257921,0,57379211,54006807,3353040,3155685,132510,124801,342,326
58250493952,17706027143,8361179467,983668162,8361179514,7841016962,520162505,7871603568,489575899,7841016962,7841016962,0,520057837,30586226,489471611,104668,380,104288,7841016962,0,489924179,461110551,28751495,27060468,1371468,1290524,10695,10068,922508409,61159753,926102326,57565836,922508409,922508409,0,61147618,3593875,57553743,12135,42,12093,922508409,0,57645327,54257468,3368719,3170469,133225,125475,347,331
58518929408,17787621655,8399710258,988201192,8399710205,7877150822,522559436,7907879096,491831162,7877150822,7877150822,0,522454302,30727892,491726410,105134,382,104752,7877150822,0,492181039,463233924,28884127,27185336,1378346,1296993,10790,10157,926759566,61441626,930369978,57831214,926759566,926759566,0,61429440,3610370,57819070,12186,42,12144,926759566,0,57910776,54507405,3384332,3185132,133983,126200,349,333
58787364864,17869216228,8438241082,992734195,8438240951,7913282936,524958146,7944152154,494088928,7913282936,7913282936,0,524852511,30868833,493983678,105635,385,105250,7913282936,0,494439343,465359290,29017061,27310666,1385227,1303482,10880,10240,931010239,61723956,934637446,58096749,931010239,931010239,0,61711720,3627165,58084555,12236,42,12194,931010239,0,58176606,54757421,3400078,3199931,134684,126867,352,336
59055800320,17950810892,8476771913,997267250,8476771729,7949415483,527356430,7980426095,496345818,7949415483,7949415483,0,527250308,31010224,496240084,106122,388,105734,7949415483,0,496697976,467484796,29149140,27434916,1392240,1310062,10952,10310,935260966,62006284,938904715,58362535,935260966,935260966,0,61994005,3643707,58350298,12279,42,12237,935260966,0,58442629,55007826,3415655,3214634,135368,127501,353,337
59324235776,18032405471,8515302732,1001800307,8515302432,7985547562,529755170,8016698449,498604283,7985547562,7985547562,0,529648563,31150498,498498065,106607,389,106218,7985547562,0,498956226,469610971,29282039,27560039,1399253,1316659,11045,10396,939511892,62288415,943172351,58627956,939511892,939511892,0,62276087,3660417,58615670,12328,42,12286,939511892,0,58708473,55257885,3431226,3229322,136030,128121,358,342
59592671232,18114000070,8553833609,1006333282,8553833179,8021678443,532155166,8052970939,500862670,8021678443,8021678443,0,532048092,31292105,500755987,107074,391,106683,8021678443,0,501215155,471736628,29415461,27685616,1406351,1323272,11125,10471,943762530,62570752,947439672,58893610,943762530,943762530,0,62558359,3677100,58881259,12393,42,12351,943762530,0,58974437,55508161,3446773,3243925,136784,128824,365,349
59861106688,18195594638,8592364285,1010866359,8592363994,8057812249,534552036,8089245539,503118746,8057812249,8057812249,0,534444470,31432897,503011573,107566,393,107173,8057812249,0,503471543,473860403,29548234,27810641,1413474,1329970,11219,10559,948013409,62852950,951707035,59159324,948013409,948013409,0,62840510,3693584,59146926,12440,42,12398,948013409,0,59240428,55758579,3462196,3258478,137518,129517,368,352
60129542144,18277189173,8630894968,1015399370,8630894835,8093941364,536953604,8125515429,505379539,8093941364,8093941364,0,536845562,31573670,505271892,108042,395,107647,8093941364,0,505732479,475988865,29681293,27935789,1420480,1336593,11310,10645,952265268,63134102,955975419,59423951,952265268,952265268,0,63121601,3710109,59411492,12501,42,12459,952265268,0,59505214,56007837,3477781,3273110,138234,130189,372,356
60397977600,18358783734,8669425750,1019932372,8669425612,8130071387,539354363,8161786703,507639047,8130071387,8130071387,0,539245839,31714918,507530921,108524,398,108126,8130071387,0,507992556,478115911,29814212,28060888,1427687,1343405,11384,10717,956516144,63416228,960242825,59689547,956516144,956516144,0,63403655,3726639,59677016,12573,42,12531,956516144,0,59770984,56258012,3493336,3287769,138962,130878,373,357
60666413056,18440378331,8707956557,1024465446,8707956328,8166205508,541751049,8198061924,509894633,8166205508,8166205508,0,541642041,31856016,509786025,109008,400,108608,8166205508,0,510248864,480239284,29946968,28185896,1434756,1350062,11453,10783,960767741,63697705,964510937,59954509,960767741,960767741,0,63685078,3743154,59941924,12627,42,12585,960767741,0,60036158,56507630,3508878,3302401,139666,131533,376,360
60934848512,18521972891,8746487267,1028998465,8746487159,8202338154,544149113,8234335553,512151714,8202338154,8202338154,0,544039624,31996997,512042627,109489,402,109087,8202338154,0,512506272,482364004,30080040,28311083,1441769,1356674,11543,10866,965018214,63980251,968778067,60220398,965018214,965018214,0,63967578,3759811,60207767,12673,42,12631,965018214,0,60302392,56758199,3524371,3316954,140436,132252,379,362
61203283968,18603567506,8785018140,1033531468,8785017898,8238470271,546547869,8270608765,514409375,8238470271,8238470271,0,546437887,32138091,514299796,109982,403,109579,8238470271,0,514764746,484489638,30212856,28436095,1448653,1363116,11632,10947,969269090,64262378,973045599,60485869,969269090,969269090,0,64249642,3776467,60473175,12736,42,12694,969269090,0,60568174,57008312,3539914,3331560,141170,132936,384,367
61471719424,18685162083,8823548955,1038064488,8823548640,8274600169,548948786,8306880125,516668830,8274600169,8274600169,0,548838293,32279553,516558740,110493,403,110090,8274600169,0,517025836,486617341,30345116,28560675,1455612,1369682,11729,11042,973519552,64544936,977312628,60751860,973519552,973519552,0,64532149,3793034,60739115,12787,42,12745,973519552,0,60834424,57258910,3555406,3346175,141930,133658,389,372
61740154880,18766756614,8862079669,1042597514,8862079431,8310731803,551347866,8343152387,518927282,8310731803,8310731803,0,551236887,32420179,518816708,110979,405,110574,8310731803,0,519284782,488743908,30477746,28685479,1462536,1376191,11823,11130,977770782,64826732,981580602,61016912,977770782,977770782,0,64813895,3809777,61004118,12837,43,12794,977770782,0,61099917,57508598,3570919,3360796,142667,134350,392,374
62008590336,18848351190,8900610398,1047130621,8900610171,8346862817,553747581,8379424084,521186314,8346862817,8346862817,0,553636107,32560858,521075249,111474,409,111065,8346862817,0,521544290,490870802,30610430,28810505,1469474,1382726,11913,11216,982021924,65108697,985848343,61282278,982021924,982021924,0,65095806,3826376,61269430,12891,43,12848,982021924,0,61365518,57758581,3586476,3375425,143415,135045,397,379
62277025792,18929945787,8939141187,1051663615,8939140985,8382995850,556145337,8415698237,523442950,8382995850,8382995850,0,556033403,32701976,523331427,111934,411,111523,8382995850,0,523801339,492994981,30743545,28935819,1476514,1389325,12005,11302,986272376,65391239,990115375,61548240,986272376,986272376,0,65378292,3842956,61535336,12947,43,12904,986272376,0,61631826,58009248,3601970,3390022,144096,135684,400,382
62545461248,19011540383,8977672021,1056196623,8977671739,8419129336,558542685,8451972477,525699544,8419129336,8419129336,0,558430274,32842729,525587545,112411,412,111999,8419129336,0,526058087,495119247,30876432,29060834,1483660,1396075,12095,11389,990523301,65673322,994382859,61813764,990523301,990523301,0,65660323,3859514,61800809,12999,44,12955,990523301,0,61897638,58259459,3617421,3404564,144859,136399,405,387
62813896704,19093134992,9016202819,1060729652,9016202521,8455261895,560940924,8488245772,527957047,8455261895,8455261895,0,560828006,32983462,527844544,112918,415,112503,8455261895,0,528316233,497244815,31008908,29185587,1490697,1402685,12168,11457,994773812,65955840,998650099,62079553,994773812,994773812,0,65942775,3876243,62066532,13065,44,13021,994773812,0,62163770,58509810,3632983,3419222,145608,137104,414,396
63082332160,19174729697,9054733606,1065262736,9054733355,8491391824,563341782,8524516610,530216996,8491391824,8491391824,0,563228405,33124371,530104034,113377,415,112962,8491391824,0,530576477,499372411,31141874,29310697,1497790,1409378,12264,11548,999025362,66237374,1002918313,62344423,999025362,999025362,0,66224255,3892907,62331348,13119,44,13075,999025362,0,62429014,58759306,3648475,3433840,146348,137802,418,400
63350767616,19256324219,9093264358,1069795718,9093264143,8527524764,565739594,8560790859,532473499,8527524764,8527524764,0,565625724,33265677,532360047,113870,418,113452,8527524764,0,532833661,501496444,31274882,29435959,1504836,1416020,12345,11624,1003275825,66519893,1007185389,62610329,1003275825,1003275825,0,66506735,3909520,62597215,13158,44,13114,1003275825,0,62694929,59009603,3664255,3448671,147127,138535,424,406
63619203072,19337918847,9131795202,1074328761,9131794884,8563655144,568140058,8597062410,534732792,8563655144,8563655144,0,568025706,33406845,534618861,114352,421,113931,8563655144,0,535093205,503623047,31407989,29561264,1512080,1422845,12432,11705,1007527580,66801181,1011453817,62874944,1007527580,1007527580,0,66787967,3926193,62861774,13214,44,13170,1007527580,0,62959846,59258804,3679853,3463358,147840,139203,428,409
63887638528,19419513406,9170325873,1078861778,9170325755,8599787677,570538196,8633336519,536989354,8599787677,8599787677,0,570423359,33548419,536874940,114837,423,114414,8599787677,0,537351002,505747517,31540785,29686242,1519071,1429411,12501,11770,1011778305,67083473,1015721269,63140509,1011778305,1011778305,0,67070200,3942920,63127280,13273,44,13229,1011778305,0,63225434,59508656,3695727,3478278,148606,139932,433,414
64156073984,19501107997,9208856589,1083394859,9208856549,8635919703,572936886,8669609334,539247255,8635919703,8635919703,0,572821562,33689206,539132356,115324,425,114899,8635919703,0,539609239,507873260,31673520,29811124,1526213,1436116,12590,11856,1016029165,67365694,1019988755,63406104,1016029165,1016029165,0,67352372,3959546,63392826,13322,44,13278,1016029165,0,63491112,59758706,3711497,3493091,149327,140612,436,417
64424509440,19582702527,9247387405,1087927887,9247387235,8672051727,575335678,8705882692,541504713,8672051727,8672051727,0,575219894,33830537,541389357,115784,428,115356,8672051727,0,541867471,509998368,31806426,29936279,1533321,1442773,12676,11937,1020280455,67647432,1024256476,63671411,1020280455,1020280455,0,67634058,3975977,63658081,13374,44,13330,1020280455,0,63756558,60008603,3727025,3507772,150036,141286,439,420
64692944896,19664297167,9285918289,1092460837,9285918041,8708186060,577732229,8742157836,543760453,8708186060,8708186060,0,577615924,33971344,543644580,116305,432,115873,8708186060,0,544123346,512121769,31939374,30061323,1540433,1449457,12771,12031,1024531177,67929660,1028523806,63937031,1024531177,1024531177,0,67916229,3992584,63923645,13431,45,13386,1024531177,0,64022360,60258754,3742704,3522537,150722,141930,443,424
64961380352,19745891680,9324448997,1096993904,9324448779,8744316377,580132620,8778429135,546019862,8744316377,8744316377,0,580015821,34112326,545903495,116799,432,116367,8744316377,0,546383156,514248847,32072497,30186609,1547324,1455941,12844,12098,1028782224,68211680,1032791387,64202517,1028782224,1028782224,0,68198185,4009118,64189067,13495,45,13450,1028782224,0,64287964,60508780,3758326,3537249,151447,142609,448,429
65229815808,19827486267,9362979748,1101526977,9362979542,8780446195,582533553,8814699348,548280400,8780446195,8780446195,0,582416244,34252719,548163525,117309,434,116875,8780446195,0,548644355,516377755,32204577,30310982,1554372,1462601,12940,12187,1033033366,68493611,1037059005,64467972,1033033366,1033033366,0,68480054,4025593,64454461,13557,46,13511,1033033366,0,64553389,60758703,3774026,3552018,152186,143307,453,433
65498251264,19909080872,9401510635,1106059941,9401510296,8816578463,584932172,8850972231,550538404,8816578463,8816578463,0,584814364,34393333,550421031,117808,435,117373,8816578463,0,550902697,518503632,32337344,30436032,1561299,1469102,13024,12265,1037283817,68776124,1041326039,64733902,1037283817,1037283817,0,68762514,4042176,64720338,13610,46,13564,1037283817,0,64819458,61009152,3789718,3566790,152878,143956,460,440
65766686720,19990675453,9440041431,1110592975,9440041047,8852711064,587330367,8887245943,552795488,8852711064,8852711064,0,587212100,34534442,552677658,118267,437,117830,8852711064,0,553159953,520627972,32470623,30561557,1568409,1475777,13115,12352,1041534239,69058736,1045593143,64999832,1041534239,1041534239,0,69045070,4058858,64986212,13666,46,13620,1041534239,0,65085526,61259509,3805424,3581577,153658,144684,462,442
