boundary,total,inert,ramified,split,inert_trivial,inert_non_trivial,inert_rank_inc,inert_rank_same,inert_rank_0,inert_rank_0_inc,inert_rank_0_same,inert_rank_1,inert_rank_1_inc,inert_rank_1_same,inert_rank_2,inert_rank_2_inc,inert_rank_2_same,inert_cyclic_0,inert_cyclic_0_rank_same,inert_cyclic_1,inert_cyclic_1_rank_same,inert_cyclic_2,inert_cyclic_2_rank_same,inert_cyclic_3,inert_cyclic_3_rank_same,inert_cyclic_4,inert_cyclic_4_rank_same,ramified_trivial,ramified_non_trivial,ramified_rank_inc,ramified_rank_same,ramified_rank_0,ramified_rank_0_inc,ramified_rank_0_same,ramified_rank_1,ramified_rank_1_inc,ramified_rank_1_same,ramified_rank_2,ramified_rank_2_inc,ramified_rank_2_same,ramified_cyclic_0,ramified_cyclic_0_rank_same,ramified_cyclic_1,ramified_cyclic_1_rank_same,ramified_cyclic_2,ramified_cyclic_2_rank_same,ramified_cyclic_3,ramified_cyclic_3_rank_same,ramified_cyclic_4,ramified_cyclic_4_rank_same
18522046464,5630027122,2697721285,234584472,2697721365,2575597965,122123320,2580905287,116815998,2575597965,2575597965,0,122113743,5307295,116806448,9577,27,9550,2575597965,0,117044786,111957823,4974599,4758244,94358,90381,0,0,223981341,10603131,224441892,10142580,223981341,223981341,0,10602372,460551,10141821,759,0,759,223981341,0,10178988,9736591,419192,401217,4192,4013,0,0
18790481920,5711621736,2736818757,237984178,2736818801,2612922940,123895817,2618307121,118511636,2612922940,2612922940,0,123886102,5384154,118501948,9715,27,9688,2612922940,0,118741936,113581343,5048068,4828565,96098,92040,0,0,227227684,10756494,227694807,10289371,227227684,227227684,0,10755717,467123,10288594,777,0,777,227227684,0,10326011,9877332,425422,407158,4284,4104,0,0
19058917376,5793216346,2775916127,241383930,2775916289,2650249085,125667042,2655710051,120206076,2650249085,2650249085,0,125657187,5460939,120196248,9855,27,9828,2650249085,0,120438006,115203852,5121292,4898638,97889,93758,0,0,230472946,10910984,230946796,10437134,230472946,230472946,0,10910194,473850,10436344,790,0,790,230472946,0,10474057,10018937,431756,413213,4381,4194,0,0
19327352832,5874811010,2815013634,244783717,2815013659,2687573847,127439787,2693112033,121901601,2687573847,2687573847,0,127429798,5538158,121891640,9989,28,9961,2687573847,0,122135382,116827287,5194705,4968846,99711,95507,0,0,233719237,11064480,234199802,10583915,233719237,233719237,0,11063681,480565,10583116,799,0,799,233719237,0,10621068,10159507,438136,419325,4477,4284,0,0
19595788288,5956405481,2854110878,248183495,2854111108,2724899380,129211498,2730514249,123596629,2724899380,2724899380,0,129201364,5614841,123586523,10134,28,10106,2724899380,0,123831920,118450396,5267941,5038895,101503,97232,0,0,236964309,11219186,237451608,10731887,236964309,236964309,0,11218370,487299,10731071,816,0,816,236964309,0,10769173,10301192,444618,425496,4579,4383,0,0
19864223744,6038000059,2893208353,251583284,2893208422,2762226521,130981832,2767918064,125290289,2762226521,2762226521,0,130971566,5691515,125280051,10266,28,10238,2762226521,0,125527125,120072106,5341063,5108907,103378,99038,0,0,240210047,11373237,240703957,10879327,240210047,240210047,0,11372408,493910,10878498,829,0,829,240210047,0,10916804,10442499,450915,431509,4689,4490,0,0
20132659200,6119594638,2932305678,254983091,2932305869,2799552179,132753499,2805320424,126985254,2799552179,2799552179,0,132743083,5768217,126974866,10416,28,10388,2799552179,0,127223768,121695283,5414165,5178858,105150,100725,0,0,243455756,11527335,243956274,11026817,243455756,243455756,0,11526495,500518,11025977,840,0,840,243455756,0,11064416,10583742,457306,437663,4773,4572,0,0
20401094656,6201189142,2971403203,258382855,2971403084,2836878324,134524879,2842723502,128679701,2836878324,2836878324,0,134514330,5845150,128669180,10549,28,10521,2836878324,0,128919901,123317640,5487411,5249026,107016,102512,2,2,246701418,11681437,247208597,11174258,246701418,246701418,0,11680585,507179,11173406,852,0,852,246701418,0,11212212,10725151,463507,443593,4866,4662,0,0
20669530112,6282783755,3010500559,261782679,3010500517,2874204039,136296520,2880126387,130374172,2874204039,2874204039,0,136285840,5922320,130363520,10680,28,10652,2874204039,0,130616063,124939887,5560889,5319326,108886,104305,2,2,249947640,11835039,250461634,11321045,249947640,249947640,0,11834180,513994,11320186,859,0,859,249947640,0,11359304,10865729,469905,449696,4971,4761,0,0
20937965568,6364378340,3049597974,265182446,3049597920,2911530908,138067066,2917530299,132067675,2911530908,2911530908,0,138056270,5999361,132056909,10796,30,10766,2911530908,0,132311621,126561601,5633924,5389259,110723,106047,2,2,253192825,11989621,253713547,11468899,253192825,253192825,0,11988744,520722,11468022,877,0,877,253192825,0,11507428,11007394,476256,455782,5060,4846,0,0
21206401024,6445972916,3088695329,268582236,3088695351,2948855969,139839360,2954932243,133763086,2948855969,2948855969,0,139828414,6076242,133752172,10946,32,10914,2948855969,0,134008744,128185133,5707001,5459142,112667,107895,2,2,256438225,12144011,256965624,11616612,256438225,256438225,0,12143119,527399,11615720,892,0,892,256438225,0,11655392,11148952,482568,461826,5159,4942,0,0
21474836480,6527567585,3127792875,271982027,3127792683,2986182671,141610204,2992335704,135457171,2986182671,2986182671,0,141599104,6153001,135446103,11100,32,11068,2986182671,0,135704575,129807501,5779948,5528867,114579,109733,2,2,259684014,12298013,260218083,11763944,259684014,259684014,0,12297114,534069,11763045,899,0,899,259684014,0,11802955,11290103,488904,467906,5255,5036,0,0
21743271936,6609162256,3166890346,275381776,3166890134,3023509578,143380768,3029739509,137150837,3023509578,3023509578,0,143369529,6229899,137139630,11239,32,11207,3023509578,0,137400523,131429741,5852561,5598385,116443,111502,2,2,262929919,12451857,263470645,11911131,262929919,262929919,0,12450953,540726,11910227,904,0,904,262929919,0,11950301,11431071,495300,474028,5352,5128,0,0
22011707392,6690756766,3205987661,278781558,3205987547,3060834676,145152985,3067141408,138846253,3060834676,3060834676,0,145141625,6306700,138834925,11360,32,11328,3060834676,0,139097555,133053102,5925680,5668461,118387,113359,3,3,266176143,12605415,266723569,12057989,266176143,266176143,0,12604499,547426,12057073,916,0,916,266176143,0,12097590,11571933,501445,479905,5464,5235,0,0
22280142848,6772351339,3245085113,282181332,3245084894,3098161138,146923975,3104545236,140539877,3098161138,3098161138,0,146912459,6384066,140528393,11516,32,11484,3098161138,0,140793415,134674892,5998748,5738311,120292,115186,4,4,269421118,12760214,269975243,12206089,269421118,269421118,0,12759280,554125,12205155,934,0,934,269421118,0,12245935,11713872,507779,485948,5566,5335,0,0
22548578304,6853945901,3284182537,285581093,3284182271,3135484970,148697567,3141945929,142236608,3135484970,3135484970,0,148685907,6460927,142224980,11660,32,11628,3135484970,0,142491761,136299631,6071933,5808320,122208,117024,5,5,272666763,12914330,273227567,12353526,272666763,272666763,0,12913384,560804,12352580,946,0,946,272666763,0,12393698,11855220,514014,491922,5672,5438,0,0
22817013760,6935540526,3323279940,288980848,3323279738,3172812740,150467200,3179350718,143929222,3172812740,3172812740,0,150455371,6537946,143917425,11829,32,11797,3172812740,0,144186797,137920849,6144451,5877717,124118,118854,5,5,275912901,13067947,276480391,12500457,275912901,275912901,0,13066983,567490,12499493,964,0,964,275912901,0,12540943,11996045,520274,497920,5766,5528,0,0
23085449216,7017134964,3362377283,292380628,3362377053,3210136647,152240636,3216751457,145625826,3210136647,3210136647,0,152228661,6614778,145613883,11975,32,11943,3210136647,0,145884991,139545387,6217643,5947811,126022,120680,5,5,279159347,13221281,279733635,12646993,279159347,279159347,0,13220309,574288,12646021,972,0,972,279159347,0,12687866,12136456,526577,503940,5866,5625,0,0
23353884672,7098729654,3401474724,295780362,3401474568,3247460626,154014098,3254152327,147322397,3247460626,3247460626,0,154002004,6691669,147310335,12094,32,12062,3247460626,0,147582738,141169511,6291326,6018293,127934,122525,6,6,282405298,13375064,282986290,12794072,282405298,282405298,0,13374082,580992,12793090,982,0,982,282405298,0,12835282,12277428,532825,509930,5975,5732,0,0
23622320128,7180324317,3440572132,299180161,3440572024,3284785290,155786842,3291554312,149017820,3284785290,3284785290,0,155774613,6768990,149005623,12229,32,12197,3284785290,0,149280397,142793132,6364358,6088142,129851,124342,7,7,285651759,13528402,286239522,12940639,285651759,285651759,0,13527409,587763,12939646,993,0,993,285651759,0,12982252,12417905,539085,515917,6072,5824,0,0
23890755584,7261918893,3479669389,302579985,3479669519,3322111646,157557743,3328957594,150711795,3322111646,3322111646,0,157545349,6845916,150699433,12394,32,12362,3322111646,0,150975663,144414673,6437898,6158562,131781,126191,7,7,288897333,13682652,289491744,13088241,288897333,288897333,0,13681649,594411,13087238,1003,0,1003,288897333,0,13130100,12559392,545391,521936,6158,5910,0,0
24159191040,7343513507,3518766867,305979773,3518766867,3359437747,159329120,3366360884,152405983,3359437747,3359437747,0,159316581,6923103,152393478,12539,34,12505,3359437747,0,152671464,146036686,6511336,6228684,133773,128100,8,8,292143461,13836312,292744547,13235226,292143461,292143461,0,13835299,601086,13234213,1013,0,1013,292143461,0,13277253,12700152,551779,528046,6267,6015,0,0
24427626496,7425108095,3557864309,309379533,3557864253,3396763431,161100878,3403763421,154100888,3396763431,3396763431,0,161088176,6999956,154088220,12702,34,12668,3396763431,0,154367812,147659413,6584734,6298944,135621,129854,9,9,295388585,13990948,295996522,13383011,295388585,295388585,0,13989923,607937,13381986,1025,0,1025,295388585,0,13425331,12841663,558230,534215,6362,6108,0,0
24696061952,7506702809,3596961699,312779321,3596961789,3434087169,162874530,3441163804,155797895,3434087169,3434087169,0,162861664,7076601,155785063,12866,34,12832,3434087169,0,156066325,149284431,6657788,6368930,137541,131692,10,10,298634879,14144442,299249426,13529895,298634879,298634879,0,14143406,614547,13528859,1036,0,1036,298634879,0,13572445,12982471,564512,540196,6449,6192,0,0
24964497408,7588297385,3636059142,316179061,3636059182,3471415674,164643468,3478569079,157490063,3471415674,3471415674,0,164630476,7153371,157477105,12992,34,12958,3471415674,0,157760223,150904858,6730753,6438688,139490,133549,10,10,301880642,14298419,302501973,13677088,301880642,301880642,0,14297372,621331,13676041,1047,0,1047,301880642,0,13720145,13123644,570678,546109,6549,6288,0,0
25232932864,7669891939,3675156593,319578806,3675156540,3508739302,166417291,3515969364,159187229,3508739302,3508739302,0,166404157,7230027,159174130,13134,35,13099,3508739302,0,159458240,152529490,6804509,6509266,141396,135362,12,12,305126695,14452111,305754556,13824250,305126695,305126695,0,14451053,627861,13823192,1058,0,1058,305126695,0,13867539,13264783,576855,552013,6659,6396,0,0
25501368320,7751486535,3714253977,322978612,3714253946,3546064879,168189098,3553371368,160882609,3546064879,3546064879,0,168175833,7306454,160869379,13265,35,13230,3546064879,0,161154242,154152291,6878151,6579784,143427,137291,13,13,308372236,14606376,309006812,13971800,308372236,308372236,0,14605313,634576,13970737,1063,0,1063,308372236,0,14015505,13406315,583014,557896,6794,6526,0,0
25769803776,7833081004,3753351333,326378365,3753351306,3583390379,169960954,3590774201,162577132,3583390379,3583390379,0,169947541,7383787,162563754,13413,35,13378,3583390379,0,162850349,155774428,6951830,6650190,145349,139123,13,13,311618233,14760132,312259496,14118869,311618233,311618233,0,14759056,641263,14117793,1076,0,1076,311618233,0,14162812,13547230,589356,563946,6888,6617,0,0
26038239232,7914675568,3792448758,329778173,3792448637,3620715023,171733735,3628175731,164273027,3620715023,3620715023,0,171720174,7460673,164259501,13561,35,13526,3620715023,0,164548090,157398508,7024797,6720002,147273,140977,14,14,314864120,14914053,315512024,14266149,314864120,314864120,0,14912968,647904,14265064,1085,0,1085,314864120,0,14310206,13688259,595781,570099,6981,6706,0,0
26306674688,7996270091,3831546116,333177884,3831546091,3658040799,173505317,3665579013,165967103,3658040799,3658040799,0,173491623,7538179,165953444,13694,35,13659,3658040799,0,166244620,159020779,7097765,6789794,149222,142855,16,16,318109692,15068192,318764360,14413524,318109692,318109692,0,15067095,654668,14412427,1097,0,1097,318109692,0,14458135,13829691,601886,575941,7074,6795,0,0
26575110144,8077864757,3870643552,336577708,3870643497,3695367243,175276309,3702982620,167660932,3695367243,3695367243,0,175262470,7615342,167647128,13839,35,13804,3695367243,0,167939922,160642173,7171294,6860152,151237,144786,17,17,321355420,15222288,322016813,14560895,321355420,321355420,0,15221180,661393,14559787,1108,0,1108,321355420,0,14605760,13970892,608238,581997,7182,6898,0,0
26843545600,8159459264,3909740991,339977447,3909740826,3732692671,177048320,3740385182,169355809,3732692671,3732692671,0,177034343,7692476,169341867,13977,35,13942,3732692671,0,169637094,162265535,7243933,6929562,153298,146752,18,18,324600972,15376475,325268953,14708494,324600972,324600972,0,15375350,667981,14707369,1125,0,1125,324600972,0,14753578,14112369,614471,587985,7301,7015,0,0
27111981056,8241053801,3948838366,343377212,3948838223,3770021312,178817054,3777790327,171048039,3770021312,3770021312,0,178802934,7768980,171033954,14120,35,14085,3770021312,0,171330400,163885701,7317257,6999595,155259,148640,18,18,327846511,15530701,328521199,14856013,327846511,327846511,0,15529561,674688,14854873,1140,0,1140,327846511,0,14901528,14253875,620629,593885,7404,7113,0,0
27380416512,8322648421,3987935693,346776986,3987935742,3807347252,180588441,3815193014,172742679,3807347252,3807347252,0,180574173,7845727,172728446,14268,35,14233,3807347252,0,173026314,165508153,7390679,7069808,157162,150467,18,18,331091939,15685047,331773265,15003721,331091939,331091939,0,15683893,681326,15002567,1154,0,1154,331091939,0,15049251,14395235,627141,600127,7501,7205,0,0
27648851968,8404242985,4027033085,350176790,4027033110,3844668635,182364450,3852591508,174441577,3844668635,3844668635,0,182350034,7922837,174427197,14416,36,14380,3844668635,0,174726996,167134963,7463932,7139892,159088,152324,18,18,334337888,15838902,335026011,15150779,334337888,334337888,0,15837735,688123,15149612,1167,0,1167,334337888,0,15196550,14536028,633571,606271,7614,7313,0,0
27917287424,8485837579,4066130516,353576567,4066130496,3881992648,184137868,3889992192,176138324,3881992648,3881992648,0,184123339,7999508,176123831,14529,36,14493,3881992648,0,176425192,168759720,7537065,7209872,161058,154215,24,24,337583491,15993076,338278337,15298230,337583491,337583491,0,15991897,694846,15297051,1179,0,1179,337583491,0,15344160,14677193,640014,612439,7723,7419,0,0
28185722880,8567432241,4105227959,356976336,4105227946,3919319562,185908397,3927395919,177832040,3919319562,3919319562,0,185893721,8076321,177817400,14676,36,14640,3919319562,0,178120151,170381215,7610539,7280076,163006,156084,25,25,340828322,16148014,341529966,15446370,340828322,340828322,0,16146823,701644,15445179,1191,0,1191,340828322,0,15492524,14819042,646474,618621,7825,7516,0,0
28454158336,8649026761,4144325244,360376113,4144325404,3956644323,187680921,3964797802,179527442,3956644323,3956644323,0,187666121,8153443,179512678,14800,36,14764,3956644323,0,179816936,172004158,7684154,7350494,165003,157998,28,28,344073854,16302259,344782263,15593850,344073854,344073854,0,16301053,708409,15592644,1206,0,1206,344073854,0,15640235,14960285,652867,624720,7951,7639,0,0
28722593792,8730621419,4183422727,363775874,4183422818,3993969177,189453550,4002199693,181223034,3993969177,3993969177,0,189438587,8230479,181208108,14963,37,14926,3993969177,0,181513862,173627279,7757705,7420913,166991,159887,29,29,347319371,16456503,348034456,15741418,347319371,347319371,0,16455284,715085,15740199,1219,0,1219,347319371,0,15788100,15101728,659143,630745,8041,7726,0,0
28991029248,8812216035,4222520163,367175661,4222520211,4031294732,191225431,4039601849,182918314,4031294732,4031294732,0,191210335,8307080,182903255,15096,37,15059,4031294732,0,183210295,175250372,7831034,7491081,168976,161772,30,30,350564906,16610755,351286819,15888842,350564906,350564906,0,16609526,721913,15887613,1229,0,1229,350564906,0,15935817,15242923,665549,636852,8160,7838,0,0
29259464704,8893810656,4261617489,370575406,4261617761,4068619140,192998349,4077003179,184614310,4068619140,4068619140,0,192983111,8384002,184599109,15238,37,15201,4068619140,0,184907882,176874328,7904185,7561014,171014,163737,30,30,353810974,16764432,354539546,16035860,353810974,353810974,0,16763186,728572,16034614,1246,0,1246,353810974,0,16083017,15383747,671898,642922,8271,7945,0,0
29527900160,8975405275,4300714909,373975199,4300715167,4105944974,194769935,4114406176,186308733,4105944974,4105944974,0,194754543,8461165,186293378,15392,37,15355,4105944974,0,186603938,178496545,7977570,7631152,173003,165649,32,32,357056596,16918603,357791846,16183353,357056596,357056596,0,16917335,735250,16182085,1268,0,1268,357056596,0,16230617,15524952,678338,649084,8380,8049,0,0
29796335616,9056999962,4339812320,377374986,4339812656,4143270094,196542226,4151808066,188004254,4143270094,4143270094,0,196526696,8537933,187988763,15530,39,15491,4143270094,0,188300575,180119670,8051157,7701552,174931,167508,33,33,360302401,17072585,361044196,16330790,360302401,360302401,0,17071305,741795,16329510,1280,0,1280,360302401,0,16378141,15666204,684659,655137,8505,8169,0,0
30064771072,9138594479,4378909833,380774705,4378909941,4180594817,198315016,4189209883,189699950,4180594817,4180594817,0,198299352,8615027,189684325,15664,39,15625,4180594817,0,189997667,181742887,8124695,7771961,176956,169443,34,34,363548520,17226185,364296866,16477839,363548520,363548520,0,17224891,748346,16476545,1294,0,1294,363548520,0,16525315,15807069,690965,661204,8611,8272,0,0
30333206528,9220189117,4418007189,384174492,4418007436,4217919965,200087224,4226611991,191395198,4217919965,4217919965,0,200071404,8691987,191379417,15820,39,15781,4217919965,0,191694293,183365937,8198155,7842128,178921,171318,35,34,366794617,17379875,367549778,16624714,366794617,366794617,0,17378562,755161,16623401,1313,0,1313,366794617,0,16672575,15947819,697273,667212,8714,8370,0,0
30601641984,9301783785,4457104620,387574318,4457104847,4255244780,201859840,4264013891,193090729,4255244780,4255244780,0,201843863,8769072,193074791,15977,39,15938,4255244780,0,193391348,184989214,8271553,7912311,180925,173230,37,36,370040071,17534247,370801882,16772436,370040071,370040071,0,17532921,761811,16771110,1326,0,1326,370040071,0,16820498,16089365,703579,673250,8844,8495,0,0
30870077440,9383378379,4496201981,390974073,4496202325,4292570503,203631478,4301416464,194785517,4292570503,4292570503,0,203615357,8845922,194769435,16121,39,16082,4292570503,0,195087202,186611488,8345223,7982787,182895,175124,37,36,373285365,17688708,374054005,16920068,373285365,373285365,0,17687364,768640,16918724,1344,0,1344,373285365,0,16968497,16230791,709915,679335,8952,8598,0,0
31138512896,9464973030,4535299481,394373868,4535299681,4329896066,205403415,4338818720,196480761,4329896066,4329896066,0,205387149,8922615,196464534,16266,39,16227,4329896066,0,196783765,188234614,8418445,8052844,184902,177040,37,36,376531971,17841897,377307224,17066644,376531971,376531971,0,17840539,775253,17065286,1358,0,1358,376531971,0,17115316,16371281,716167,685306,9056,8699,0,0
31406948352,9546567545,4574396870,397773621,4574397054,4367221066,207175804,4376220470,198176400,4367221066,4367221066,0,207159388,8999365,198160023,16416,39,16377,4367221066,0,198480346,189857657,8492108,8123382,186897,178948,37,36,379777826,17995795,380559810,17213811,379777826,379777826,0,17994426,781984,17212442,1369,0,1369,379777826,0,17262730,16512245,722544,691407,9152,8790,0,0
31675383808,9628162242,4613494388,401173356,4613494498,4404546251,208948137,4413622834,199871554,4404546251,4404546251,0,208931573,9076544,199855029,16564,39,16525,4404546251,0,200177053,191480468,8565531,8193612,188951,180913,38,36,383023299,18150057,383811939,17361417,383023299,383023299,0,18148678,788640,17360038,1379,0,1379,383023299,0,17410610,16653710,728794,697424,9274,8904,0,0
31943819264,9709756793,4652591745,404573111,4652591937,4441870619,210721126,4451024190,201567555,4441870619,4441870619,0,210704418,9153532,201550886,16708,39,16669,4441870619,0,201873812,193103523,8639530,8264407,191035,182918,41,38,386269536,18303575,387064675,17508436,386269536,386269536,0,18302186,795139,17507047,1389,0,1389,386269536,0,17557666,16794530,735112,703482,9408,9035,0,0
32212254720,9791351426,4691689131,407972973,4691689322,4479196284,212492847,4488426960,203262171,4479196284,4479196284,0,212475999,9230637,203245362,16848,39,16809,4479196284,0,203569718,194725602,8713156,8334861,193083,184860,42,39,389515757,18457216,390317427,17655546,389515757,389515757,0,18455812,801670,17654142,1404,0,1404,389515757,0,17704974,16935591,741311,709401,9527,9150,0,0
