boundary,total,inert,ramified,split,inert_trivial,inert_non_trivial,inert_rank_inc,inert_rank_same,inert_rank_0,inert_rank_0_inc,inert_rank_0_same,inert_rank_1,inert_rank_1_inc,inert_rank_1_same,inert_rank_2,inert_rank_2_inc,inert_rank_2_same,inert_rank_3,inert_rank_3_inc,inert_rank_3_same,inert_cyclic_0,inert_cyclic_0_rank_same,inert_cyclic_1,inert_cyclic_1_rank_same,inert_cyclic_2,inert_cyclic_2_rank_same,inert_cyclic_3,inert_cyclic_3_rank_same,inert_cyclic_4,inert_cyclic_4_rank_same,ramified_trivial,ramified_non_trivial,ramified_rank_inc,ramified_rank_same,ramified_rank_0,ramified_rank_0_inc,ramified_rank_0_same,ramified_rank_1,ramified_rank_1_inc,ramified_rank_1_same,ramified_rank_2,ramified_rank_2_inc,ramified_rank_2_same,ramified_cyclic_0,ramified_cyclic_0_rank_same,ramified_cyclic_1,ramified_cyclic_1_rank_same,ramified_cyclic_2,ramified_cyclic_2_rank_same,ramified_cyclic_3,ramified_cyclic_3_rank_same,ramified_cyclic_4,ramified_cyclic_4_rank_same
86167781376,26191864962,12441135868,1309593247,12441135847,11752595596,688540272,11788818592,652317276,11752595596,11752595596,0,688441201,36222708,652218493,99071,288,98783,0,0,0,11752595596,0,652778391,618432729,34252518,32449639,1403344,1329501,6948,6624,1237128548,72464699,1240940028,68653219,1237128548,1237128548,0,72454608,3811457,68643151,10091,23,10068,1237128548,0,68745214,65129358,3592849,3403396,116400,110263,145,134
86436216832,26273459580,12479893367,1313672984,12479893229,11789204321,690689046,11825540836,654352531,11789204321,11789204321,0,690589671,36336223,654253448,99375,292,99083,0,0,0,11789204321,0,654814625,620361359,34359910,32551381,1408147,1334044,6989,6664,1240982258,72690726,1244805642,68867342,1240982258,1240982258,0,72680598,3823361,68857237,10128,23,10105,1240982258,0,68959409,65332292,3604213,3414143,116831,110668,145,134
86704652288,26355054120,12518650797,1317752654,12518650669,11825816387,692834410,11862265806,656384991,11825816387,11825816387,0,692734680,36449126,656285554,99730,293,99437,0,0,0,11825816387,0,656847359,622287016,34467162,32653075,1413137,1338768,7022,6695,1244836174,72916480,1248671399,69081255,1244836174,1244836174,0,72906309,3835202,69071107,10171,23,10148,1244836174,0,69173234,65534906,3615657,3424983,117272,111083,146,135
86973087744,26436648655,12557408223,1321832393,12557408039,11862426934,694981289,11898989555,658418668,11862426934,11862426934,0,694881261,36562328,658318933,100028,293,99735,0,0,0,11862426934,0,658882741,624215048,34573425,32753735,1418042,1343426,7053,6724,1248690275,73142118,1252537180,69295213,1248690275,1248690275,0,73131915,3846882,69285033,10203,23,10180,1248690275,0,69387221,65737760,3626854,3435656,117693,111481,147,136
87241523200,26518243281,12596165638,1325912104,12596165539,11899038023,697127615,11935713997,660451641,11899038023,11899038023,0,697027286,36675678,660351608,100329,296,100033,0,0,0,11899038023,0,660916603,626141449,34680667,32855331,1422920,1348063,7096,6765,1252544036,73368068,1256402860,69509244,1252544036,1252544036,0,73357830,3858801,69499029,10238,23,10215,1252544036,0,69601379,65940661,3638153,3446320,118149,111910,149,138
87509958656,26599837960,12634923199,1329991857,12634922904,11935650165,699273034,11972438536,662484663,11935650165,11935650165,0,699172376,36788075,662384301,100658,296,100362,0,0,0,11935650165,0,662949984,628068280,34787390,32956466,1427863,1352749,7139,6806,1256397504,73594353,1260268453,69723404,1256397504,1256397504,0,73584081,3870926,69713155,10272,23,10249,1256397504,0,69815818,66143557,3649539,3457145,118573,112313,151,140
87778394112,26681432500,12673680486,1334071577,12673680437,11972261261,701419225,12009163028,664517458,11972261261,11972261261,0,701318232,36901471,664416761,100993,296,100697,0,0,0,11972261261,0,664983468,629994231,34894843,33058299,1432744,1357388,7177,6843,1260251647,73819930,1264134505,69937072,1260251647,1260251647,0,73809629,3882835,69926794,10301,23,10278,1260251647,0,70029814,66346254,3660683,3467699,118981,112701,151,140
88046829568,26763027129,12712437859,1338151305,12712437965,12008872746,703565113,12045887114,666550745,12008872746,12008872746,0,703463794,37014071,666449723,101319,297,101022,0,0,0,12008872746,0,667017133,631921131,35001780,33159644,1437661,1362063,7220,6885,1264106046,74045259,1268000966,70150339,1264106046,1264106046,0,74034932,3894897,70140035,10327,23,10304,1264106046,0,70243366,66548361,3671967,3478380,119448,113154,151,140
88315265024,26844621681,12751195273,1342231092,12751195316,12045482788,705712485,12082610636,668584637,12045482788,12045482788,0,705610847,37127550,668483297,101638,298,101340,0,0,0,12045482788,0,669051648,633848193,35109307,33261422,1442630,1366761,7262,6921,1267958596,74272496,1271865379,70365713,1267958596,1267958596,0,74262144,3906760,70355384,10352,23,10329,1267958596,0,70458747,66752453,3683355,3489222,119891,113569,151,140
88583700480,26926216296,12789952815,1346310781,12789952700,12082095637,707857178,12119335757,670617058,12082095637,12082095637,0,707755215,37239822,670515393,101963,298,101665,0,0,0,12082095637,0,671084068,635774205,35216284,33362779,1447561,1371450,7302,6959,1271812654,74498127,1275731398,70579383,1271812654,1271812654,0,74487741,3918721,70569020,10386,23,10363,1271812654,0,70672664,66955046,3694596,3499857,120330,113977,151,140
88852135936,27007810865,12828710223,1350390552,12828710090,12118708456,710001767,12156061452,672648771,12118708456,12118708456,0,709899469,37352697,672546772,102298,299,101999,0,0,0,12118708456,0,673116304,637699286,35323358,33464390,1452472,1376106,7335,6990,1275666906,74723646,1279597483,70793069,1275666906,1275666906,0,74713217,3930554,70782663,10429,23,10406,1275666906,0,70886380,67157553,3705894,3510550,120791,114419,152,141
89120571392,27089405469,12867467642,1354470292,12867467535,12155321275,712146367,12192786883,674680759,12155321275,12155321275,0,712043775,37465309,674578466,102592,299,102293,0,0,0,12155321275,0,675148331,639624561,35430689,33566108,1457381,1380769,7374,7028,1279520209,74950083,1283462639,71007653,1279520209,1279520209,0,74939611,3942407,70997204,10472,23,10449,1279520209,0,71100987,67361001,3717242,3521229,121229,114832,153,142
89389006848,27171000071,12906225030,1358550010,12906225031,12191929958,714295072,12229508281,676716749,12191929958,12191929958,0,714192173,37578022,676614151,102899,301,102598,0,0,0,12191929958,0,677185056,641554517,35537301,33667044,1462408,1385530,7408,7060,1283373925,75176085,1287328093,71221917,1283373925,1283373925,0,75165583,3954144,71211439,10502,24,10478,1283373925,0,71315280,67564126,3728465,3531905,121685,115266,153,142
89657442304,27252594573,12944982548,1362629726,12944982299,12228542287,716440261,12266233812,678748736,12228542287,12228542287,0,716337055,37691224,678645831,103206,301,102905,0,0,0,12228542287,0,679218039,643480020,35644331,33768602,1467233,1390108,7452,7101,1287227455,75402271,1291193417,71436309,1287227455,1287227455,0,75391738,3965938,71425800,10533,24,10509,1287227455,0,71529741,67767428,3739700,3542526,122142,115702,155,144
89925877760,27334189287,12983740014,1366709472,12983739801,12265151931,718588083,12302956313,680783701,12265151931,12265151931,0,718484586,37804081,680680505,103497,301,103196,0,0,0,12265151931,0,681253499,645408448,35751362,33870069,1472237,1394853,7488,7135,1291081156,75628316,1295058980,71650492,1291081156,1291081156,0,75617756,3977800,71639956,10560,24,10536,1291081156,0,71743905,67970382,3751088,3553285,122608,116145,155,144
90194313216,27415783867,13022497371,1370789191,13022497305,12301761652,720735719,12339678958,682818413,12301761652,12301761652,0,720631918,37917002,682714916,103801,304,103497,0,0,0,12301761652,0,683288973,647336815,35858330,33971481,1477077,1399439,7538,7181,1294934967,75854224,1298924789,71864402,1294934967,1294934967,0,75843628,3989798,71853830,10596,24,10572,1294934967,0,71957949,68173056,3762492,3564080,123032,116550,155,144
90462748672,27497378517,13061254824,1374868911,13061254782,12338370584,722884240,12376401496,684853328,12338370584,12338370584,0,722780112,38030608,684749504,104128,304,103824,0,0,0,12338370584,0,685325098,649265167,35965367,34072960,1482061,1404150,7586,7227,1298788629,76080282,1302790148,72078763,1298788629,1298788629,0,76069663,4001495,72068168,10619,24,10595,1298788629,0,72172311,68376338,3773751,3574745,123445,116940,156,145
90731184128,27578973061,13100012255,1378948646,13100012160,12374981020,725031235,12413124400,686887855,12374981020,12374981020,0,724926811,38143076,686783735,104424,304,104120,0,0,0,12374981020,0,687360146,651193672,36072108,34174063,1486933,1408737,7624,7263,1302643069,76305577,1306656375,72292271,1302643069,1302643069,0,76294908,4013282,72281626,10669,24,10645,1302643069,0,72385775,68578675,3785068,3585422,123907,117382,158,147
90999619584,27660567701,13138769616,1383028414,13138769671,12411594334,727175282,12449850400,688919216,12411594334,12411594334,0,727070537,38255762,688814775,104745,304,104441,0,0,0,12411594334,0,689391742,653118443,36179251,34275594,1491878,1413434,7666,7304,1306496946,76531468,1310522030,72506384,1306496946,1306496946,0,76520767,4025060,72495707,10701,24,10677,1306496946,0,72599932,68781664,3796313,3596080,124363,117815,159,148
91268055040,27742162167,13177527022,1387108167,13177526978,12448205936,729321086,12486574481,690952541,12448205936,12448205936,0,729216022,38368240,690847782,105064,305,104759,0,0,0,12448205936,0,691426092,655046192,36285582,34376289,1496644,1417959,7704,7342,1310350616,76757551,1314387620,72720547,1310350616,1310350616,0,76746820,4036980,72709840,10731,24,10707,1310350616,0,72814338,68984754,3807486,3606676,124837,118262,159,148
91536490496,27823756860,13216284526,1391187886,13216284448,12484818995,731465531,12523300645,692983881,12484818995,12484818995,0,731360164,38481343,692878821,105367,307,105060,0,0,0,12484818995,0,693458162,656971253,36392614,34477502,1501650,1422690,7738,7376,1314204847,76983039,1318253667,72934219,1314204847,1314204847,0,76972278,4048796,72923482,10761,24,10737,1314204847,0,73028177,69187362,3818658,3617290,125283,118681,160,149
91804925952,27905351434,13255042004,1395267623,13255041807,12521430213,733611791,12560025334,695016670,12521430213,12521430213,0,733506127,38594813,694911314,105664,308,105356,0,0,0,12521430213,0,695491955,658897428,36499856,34579175,1506539,1427297,7777,7414,1318058314,77209309,1322118935,73148688,1318058314,1318058314,0,77198513,4060597,73137916,10796,24,10772,1318058314,0,73242766,69390720,3829841,3627923,125746,119124,160,149
92073361408,27986946089,13293799547,1399347339,13293799203,12558040256,735759291,12596748634,697050913,12558040256,12558040256,0,735653293,38708068,696945225,105998,310,105688,0,0,0,12558040256,0,697527371,660825494,36606723,34680398,1511394,1431893,7805,7440,1321912310,77435029,1325984791,73362548,1321912310,1321912310,0,77424192,4072457,73351735,10837,24,10813,1321912310,0,73456584,69593296,3841258,3638740,126190,119550,160,149
92341796864,28068540628,13332556745,1403427082,13332556801,12594652689,737904056,12633473955,699082790,12594652689,12594652689,0,737797749,38820956,698976793,106307,310,105997,0,0,0,12594652689,0,699559589,662750802,36713877,34781829,1516444,1436692,7839,7470,1325766342,77660740,1329850657,73576425,1325766342,1325766342,0,77649876,4084291,73565585,10864,24,10840,1325766342,0,73670708,69796224,3852398,3649272,126610,119940,160,149
92610232320,28150135326,13371314201,1407506810,13371314315,12631264924,740049277,12670199096,701115105,12631264924,12631264924,0,739942636,38933861,701008775,106641,311,106330,0,0,0,12631264924,0,701593218,664677367,36820257,34882616,1521270,1441271,7891,7521,1329620372,77886438,1333716513,73790297,1329620372,1329620372,0,77875542,4096117,73779425,10896,24,10872,1329620372,0,73884589,69998936,3863711,3659958,127079,120379,163,152
92878667776,28231729807,13410071628,1411586575,13410071604,12667876502,742195126,12706923770,703147858,12667876502,12667876502,0,742088175,39046955,703041220,106951,313,106638,0,0,0,12667876502,0,703626820,666603787,36927172,34983885,1526244,1445981,7939,7567,1333474173,78112402,1337582047,74004528,1333474173,1333474173,0,78101476,4107850,73993626,10926,24,10902,1333474173,0,74098878,70202059,3874935,3670641,127500,120774,163,152
93147103232,28313324488,13448829083,1415666286,13448829119,12704489793,744339290,12743649630,705179453,12704489793,12704489793,0,744232019,39159523,705072496,107271,314,106957,0,0,0,12704489793,0,705658943,668529263,37033986,35085030,1531124,1450610,7966,7593,1337327741,78338545,1341447478,74218808,1337327741,1337327741,0,78327585,4119713,74207872,10960,24,10936,1337327741,0,74313207,70405124,3886294,3681430,127919,121164,165,154
93415538688,28394919074,13487586454,1419746003,13487586617,12741100199,746486255,12780373176,707213278,12741100199,12741100199,0,746378674,39272661,707106013,107581,316,107265,0,0,0,12741100199,0,707693295,670456358,37141401,35186818,1535971,1455207,8007,7630,1341182187,78563816,1345313691,74432312,1341182187,1341182187,0,78552820,4131480,74421340,10996,24,10972,1341182187,0,74526673,70607476,3897611,3692119,128371,121591,165,154
93683974144,28476513590,13526343937,1423825709,13526343944,12777712956,748630981,12817099315,709244622,12777712956,12777712956,0,748523060,39386042,709137018,107921,317,107604,0,0,0,12777712956,0,709725136,672380693,37249028,35288824,1540845,1459829,8051,7672,1345035818,78789891,1349179180,74646529,1345035818,1345035818,0,78778863,4143338,74635525,11028,24,11004,1345035818,0,74741063,70810579,3908820,3702780,128815,122012,165,154
93952409600,28558108142,13565101363,1427905447,13565101332,12814322593,750778770,12853821489,711279874,12814322593,12814322593,0,750670559,39498579,711171980,108211,317,107894,0,0,0,12814322593,0,711760869,674309773,37355836,35389986,1545769,1464515,8085,7706,1348889940,79015507,1353045197,74860250,1348889940,1348889940,0,79004431,4155233,74849198,11076,24,11052,1348889940,0,74954846,71013114,3920176,3713508,129243,122421,166,155
94220845056,28639702757,13603858782,1431985219,13603858756,12850935486,752923296,12890548185,713310597,12850935486,12850935486,0,752814791,39612381,713202410,108505,318,108187,0,0,0,12850935486,0,713793137,676234155,37462862,35491366,1550670,1469148,8122,7741,1352743732,79241487,1356910996,75074223,1352743732,1352743732,0,79230376,4167240,75063136,11111,24,11087,1352743732,0,75169110,71215988,3931394,3724139,129704,122854,168,155
94489280512,28721297390,13642616338,1436064952,13642616100,12887548430,755067908,12927274129,715342209,12887548430,12887548430,0,754959064,39725381,715233683,108844,318,108526,0,0,0,12887548430,0,715825334,678159203,37569969,35592889,1555600,1473815,8161,7776,1356596859,79468093,1360776123,75288829,1356596859,1356596859,0,79456950,4179240,75277710,11143,24,11119,1356596859,0,75383941,71419468,3942660,3734778,130178,123306,171,158
94757715968,28802891970,13681373678,1440144646,13681373646,12924159013,757214665,12963997789,717375889,12924159013,12924159013,0,757105540,39838458,717267082,109125,318,108807,0,0,0,12924159013,0,717859563,680086149,37677372,35694774,1560414,1478359,8191,7800,1360451008,79693638,1364641888,75502758,1360451008,1360451008,0,79682460,4190856,75491604,11178,24,11154,1360451008,0,75597788,71622301,3953889,3745419,130610,123724,173,160
95026151424,28884486456,13720131076,1444224371,13720131009,12960770284,759360792,13000722457,719408619,12960770284,12960770284,0,759251355,39951855,719299500,109437,318,109119,0,0,0,12960770284,0,719893466,682012683,37784266,35795929,1565387,1483046,8236,7842,1364305155,79919216,1368508069,75716302,1364305155,1364305155,0,79908003,4202890,75705113,11213,24,11189,1364305155,0,75811554,71824613,3965198,3756171,131078,124169,173,160
95294586880,28966081059,13758888505,1448304143,13758888411,12997381123,761507382,13037446367,721442138,12997381123,12997381123,0,761397673,40064926,721332747,109709,318,109391,0,0,0,12997381123,0,721927594,683939687,37891503,35897447,1570295,1487729,8281,7884,1368159035,80145108,1372374056,75930087,1368159035,1368159035,0,80133866,4214996,75918870,11242,25,11217,1368159035,0,76025766,72027321,3976395,3766790,131532,124599,173,160
95563022336,29047675673,13797646016,1452383866,13797645791,13033992760,763653256,13074170554,723475462,13033992760,13033992760,0,763543259,40177475,723365784,109997,319,109678,0,0,0,13033992760,0,723960967,685866376,37998720,35999073,1575249,1492410,8323,7925,1372013132,80370734,1376240223,76143643,1372013132,1372013132,0,80359461,4227066,76132395,11273,25,11248,1372013132,0,76239844,72229959,3987450,3777240,131992,125034,175,162
95831457792,29129270300,13836403501,1456463575,13836403224,13070603247,765800254,13110893510,725509991,13070603247,13070603247,0,765689961,40289944,725400017,110293,319,109974,0,0,0,13070603247,0,725995470,687794321,38105914,36100617,1580206,1497107,8371,7972,1375866678,80596897,1380105703,76357872,1375866678,1375866678,0,80585589,4238999,76346590,11308,26,11282,1375866678,0,76454064,72432860,3998963,3788156,132386,125411,176,163
96099893248,29210864925,13875161010,1460543310,13875160605,13107213294,767947716,13147616294,727544716,13107213294,13107213294,0,767837104,40402680,727434424,110612,320,110292,0,0,0,13107213294,0,728030528,689722583,38213072,36202059,1585092,1501774,8412,8008,1379720568,80822742,1383971583,76571727,1379720568,1379720568,0,80811394,4250989,76560405,11348,26,11322,1379720568,0,76668230,72635663,4010162,3798757,132825,125821,177,164
